#x-xd
1	0.0143442	0	1	-0.0381376	0	1	0.00168363	0	1	-0.0389091	0	1	-0.0161617	0	1	-0.038835	0	
2	0.0142036	0	2	-0.0355533	0	2	0.00161486	0	2	-0.0363481	0	2	-0.0159307	0	2	-0.0362842	0	
3	0.0106192	0	3	-0.0357557	0	3	0.00155975	0	3	-0.0368746	0	3	-0.0123583	0	3	-0.0368107	0	
4	0.00640325	0	4	-0.032459	0	4	0.00143217	0	4	-0.0337429	0	4	-0.00801505	0	4	-0.0336838	0	
5	0.00481587	0	5	-0.0306301	0	5	0.00137046	0	5	-0.0319893	0	5	-0.00639685	0	5	-0.0319297	0	
6	0.00330407	0	6	-0.030091	0	6	0.00135543	0	6	-0.0315134	0	6	-0.00498264	0	6	-0.0314571	0	
7	0.00648375	0	7	-0.0269409	0	7	0.00129649	0	7	-0.028161	0	7	-0.00805857	0	7	-0.0281165	0	
8	0.0102867	0	8	-0.0248303	0	8	0.00125068	0	8	-0.0259178	0	8	-0.0118428	0	8	-0.0258781	0	
9	0.00700526	0	9	-0.0194981	0	9	0.00109682	0	9	-0.020789	0	9	-0.00851276	0	9	-0.0207506	0	
10	0.00822116	0	10	-0.0182001	0	10	0.00107073	0	10	-0.0194893	0	10	-0.00971093	0	10	-0.0194487	0	
11	0.00840348	0	11	-0.0162431	0	11	0.00102779	0	11	-0.0176066	0	11	-0.00981767	0	11	-0.017567	0	
12	0.00447601	0	12	-0.0130185	0	12	0.000912546	0	12	-0.014548	0	12	-0.00587519	0	12	-0.0145066	0	
13	0.00455416	0	13	-0.0134475	0	13	0.000922726	0	13	-0.0149653	0	13	-0.00609762	0	13	-0.0149269	0	
14	0.00311357	0	14	-0.0101911	0	14	0.000862654	0	14	-0.0117033	0	14	-0.00456719	0	14	-0.0116608	0	
15	0.00411329	0	15	-0.0141895	0	15	0.000924906	0	15	-0.015563	0	15	-0.00569099	0	15	-0.0155211	0	
16	0.00427535	0	16	-0.0121231	0	16	0.000888967	0	16	-0.0134987	0	16	-0.00572801	0	16	-0.0134573	0	
17	0.00365029	0	17	-0.0132658	0	17	0.000880152	0	17	-0.0146097	0	17	-0.00514154	0	17	-0.0145666	0	
18	0.00459725	0	18	-0.0120091	0	18	0.000871296	0	18	-0.0134655	0	18	-0.00611996	0	18	-0.0134243	0	
19	0.0038755	0	19	-0.0100998	0	19	0.000852342	0	19	-0.0113342	0	19	-0.00536796	0	19	-0.0112933	0	
20	0.00372517	0	20	-0.00817779	0	20	0.000803388	0	20	-0.00946889	0	20	-0.00509138	0	20	-0.00942203	0	
21	0.00577638	0	21	-0.00945898	0	21	0.000843851	0	21	-0.0105531	0	21	-0.00712772	0	21	-0.0105094	0	
22	0.0082352	0	22	-0.0108909	0	22	0.000865305	0	22	-0.011866	0	22	-0.00956781	0	22	-0.0118267	0	
23	0.00783921	0	23	-0.00921644	0	23	0.000838243	0	23	-0.0101229	0	23	-0.00914423	0	23	-0.0100828	0	
24	0.0056233	0	24	-0.0109582	0	24	0.000819822	0	24	-0.0120125	0	24	-0.00704887	0	24	-0.0119709	0	
25	0.00487301	0	25	-0.00951066	0	25	0.000804428	0	25	-0.0105015	0	25	-0.00622926	0	25	-0.0104594	0	
26	0.00734973	0	26	-0.00931114	0	26	0.000824935	0	26	-0.0101683	0	26	-0.00866313	0	26	-0.0101276	0	
27	0.00900305	0	27	-0.0108263	0	27	0.000830673	0	27	-0.0116507	0	27	-0.0102935	0	27	-0.0116181	0	
28	0.00759453	0	28	-0.00905279	0	28	0.000821056	0	28	-0.00992444	0	28	-0.00893083	0	28	-0.00988988	0	
29	0.0116522	0	29	-0.00951277	0	29	0.000847784	0	29	-0.010173	0	29	-0.0128576	0	29	-0.0101431	0	
30	0.00814284	0	30	-0.00842893	0	30	0.000760239	0	30	-0.00910421	0	30	-0.00932183	0	30	-0.00907268	0	
31	0.0092464	0	31	-0.0105807	0	31	0.000789069	0	31	-0.0112424	0	31	-0.0104408	0	31	-0.0112089	0	
32	0.00901694	0	32	-0.0122977	0	32	0.000787724	0	32	-0.0128638	0	32	-0.0101863	0	32	-0.0128296	0	
33	0.00793542	0	33	-0.0102902	0	33	0.000738293	0	33	-0.0108074	0	33	-0.00904654	0	33	-0.0107746	0	
34	0.00768135	0	34	-0.0108459	0	34	0.00073119	0	34	-0.0113537	0	34	-0.00879749	0	34	-0.0113211	0	
35	0.00910747	0	35	-0.00980358	0	35	0.000714958	0	35	-0.0101356	0	35	-0.0101776	0	35	-0.0101058	0	
36	0.00942174	0	36	-0.0085466	0	36	0.000698483	0	36	-0.00882659	0	36	-0.010316	0	36	-0.00879236	0	
37	0.00968056	0	37	-0.00801682	0	37	0.000677045	0	37	-0.00832591	0	37	-0.0105963	0	37	-0.00829355	0	
38	0.0108292	0	38	-0.00799993	0	38	0.000685254	0	38	-0.0082013	0	38	-0.0117132	0	38	-0.00817312	0	
39	0.0111139	0	39	-0.00841756	0	39	0.000691098	0	39	-0.00847426	0	39	-0.0119834	0	39	-0.0084471	0	
40	0.0146206	0	40	-0.00822083	0	40	0.000709612	0	40	-0.00819464	0	40	-0.0154577	0	40	-0.00817703	0	
41	0.0153036	0	41	-0.00921001	0	41	0.000738584	0	41	-0.00909956	0	41	-0.0161125	0	41	-0.00908615	0	
42	0.0128863	0	42	-0.00953924	0	42	0.000707183	0	42	-0.00948232	0	42	-0.0137767	0	42	-0.00946449	0	
43	0.0143916	0	43	-0.00801659	0	43	0.000662214	0	43	-0.00785841	0	43	-0.0152005	0	43	-0.00784564	0	
44	0.0120347	0	44	-0.00786612	0	44	0.000644902	0	44	-0.00775324	0	44	-0.0128515	0	44	-0.00773122	0	
45	0.0134475	0	45	-0.00933314	0	45	0.000684466	0	45	-0.00915295	0	45	-0.0143484	0	45	-0.00913617	0	
46	0.0100388	0	46	-0.00867089	0	46	0.000588484	0	46	-0.00828947	0	46	-0.0109165	0	46	-0.00827225	0	
47	0.0119595	0	47	-0.00750535	0	47	0.000588555	0	47	-0.00718064	0	47	-0.0127554	0	47	-0.007166	0	
48	0.0147088	0	48	-0.0095088	0	48	0.000663465	0	48	-0.00928921	0	48	-0.0155299	0	48	-0.00927984	0	
